50, 63.0, 17.75,
55, 68.6, 18.5,
60, 74.0, 19.25,
65, 79.4, 20.0,
70, 84.4, 20.5,
75, 88.8, 21.25,
80, 93.4, 21.5,
85, 97.8, 22.25,
90, 102.2, 22.75,
95, 106.4, 23.0,
100, 110.4, 23.5,
105, 113.8, 23.75,
110, 117.8, 24.25,
115, 121.2, 24.75,
120, 124.6, 25.0,
125, 128.4, 25.5,
130, 131.8, 25.75,
135, 134.6, 26.0,
140, 138.0, 26.25,
