50, 80.2, 25.25,
55, 89.8, 27.0,
60, 99.0, 28.5,
65, 108.4, 29.75,
70, 116.6, 31.0,
75, 125.2, 32.25,
80, 133.2, 33.25,
85, 141.2, 34.25,
90, 148.6, 35.0,
95, 156.0, 36.0,
100, 163.2, 36.75,
105, 170.4, 37.75,
110, 177.0, 38.5,
115, 183.4, 39.25,
120, 190.2, 39.75,
125, 196.4, 40.75,
130, 202.2, 41.25,
135, 208.4, 41.75,
140, 214.4, 42.25,
