40, 65.8, 23.5,
45, 71.4, 24.5,
50, 76.4, 25.5,
55, 81.2, 26.25,
60, 85.6, 27.0,
65, 89.6, 27.5,
70, 93.8, 28.25,
75, 97.6, 29.0,
80, 101.2, 29.25,
85, 104.6, 30.0,
90, 107.8, 30.5,
95, 111.2, 30.75,
100, 114.2, 31.25,
105, 117.0, 31.75,
110, 120.0, 32.25,
115, 122.6, 32.5,
120, 125.4, 33.0,
