50, 40.8, 14.25,
55, 45.8, 15.25,
60, 50.4, 16.0,
65, 55.0, 16.75,
70, 59.4, 17.5,
75, 63.6, 18.0,
80, 67.4, 18.5,
85, 71.6, 19.0,
90, 75.4, 19.5,
95, 79.2, 20.0,
100, 82.8, 20.75,
105, 86.6, 21.0,
110, 89.6, 21.5,
115, 92.8, 21.75,
120, 96.2, 22.25,
125, 99.4, 22.5,
130, 102.6, 23.0,
135, 105.6, 23.25,
140, 108.4, 23.5,
