40, 25.4, 10.25,
45, 28.2, 10.75,
50, 30.0, 11.25,
55, 32.0, 11.5,
60, 34.0, 12.0,
65, 35.4, 12.25,
70, 37.2, 12.75,
75, 39.0, 13.0,
80, 40.4, 13.25,
85, 41.8, 13.5,
90, 43.2, 13.75,
95, 44.6, 14.0,
100, 46.0, 14.0,
105, 47.4, 14.25,
110, 48.6, 14.5,
115, 49.6, 14.5,
120, 50.8, 15.0,
